id,Account,month_code,amount,any_stop,any_v_nol,has_stop_id
107,Кузнецов Михаил Иванович,202401,60505.74,False,False,False
109,Васильев Артем Александрович,202308,94000.0,False,False,False
109,Васильев Артем Александрович,202304,94000.0,False,False,False
109,Васильев Артем Александрович,202212,94000.0,False,False,False
109,Васильев Артем Александрович,202312,94000.0,False,False,False
109,Васильев Артем Александрович,202307,94000.0,False,False,False
109,Васильев Артем Александрович,202306,94000.0,False,False,False
109,Васильев Артем Александрович,202305,94000.0,False,False,False
109,Васильев Артем Александрович,202303,94000.0,False,False,False
109,Васильев Артем Александрович,202211,94000.0,False,False,False
109,Васильев Артем Александрович,202311,94000.0,False,False,False
109,Васильев Артем Александрович,202310,94000.0,False,False,False
109,Васильев Артем Александрович,202309,94000.0,False,False,False
109,Васильев Артем Александрович,202302,94000.0,False,False,False
109,Васильев Артем Александрович,202402,0.0,False,False,False
109,Васильев Артем Александрович,202301,94000.0,False,False,False
109,Васильев Артем Александрович,202401,0.0,False,False,False
112,Михайлов Андрей Сергеевич,202308,162650.0,False,False,False
112,Михайлов Андрей Сергеевич,202304,90090.0,False,False,False
112,Михайлов Андрей Сергеевич,202212,194050.0,False,False,False
112,Михайлов Андрей Сергеевич,202312,132410.0,False,False,False
112,Михайлов Андрей Сергеевич,202307,155090.0,False,False,False
112,Михайлов Андрей Сергеевич,202306,117090.0,False,False,False
112,Михайлов Андрей Сергеевич,202305,117090.0,False,False,False
112,Михайлов Андрей Сергеевич,202303,240800.0,False,False,False
112,Михайлов Андрей Сергеевич,202211,202450.0,False,False,False
112,Михайлов Андрей Сергеевич,202311,132410.0,False,False,False
112,Михайлов Андрей Сергеевич,202310,132410.0,False,False,False
112,Михайлов Андрей Сергеевич,202309,162650.0,False,False,False
112,Михайлов Андрей Сергеевич,202302,222000.0,False,False,False
112,Михайлов Андрей Сергеевич,202402,136730.0,False,False,False
112,Михайлов Андрей Сергеевич,202301,125000.0,False,False,False
112,Михайлов Андрей Сергеевич,202401,0.0,False,False,False
154,Соколова Анастасия Викторовна,202308,70545.0,False,False,False
154,Соколова Анастасия Викторовна,202304,57545.0,False,True,False
154,Соколова Анастасия Викторовна,202212,57545.0,False,False,False
154,Соколова Анастасия Викторовна,202312,90300.0,False,False,False
154,Соколова Анастасия Викторовна,202307,57545.0,False,True,False
154,Соколова Анастасия Викторовна,202306,79545.0,False,False,False
154,Соколова Анастасия Викторовна,202305,57545.0,False,True,False
154,Соколова Анастасия Викторовна,202303,67545.0,False,False,False
154,Соколова Анастасия Викторовна,202211,57545.0,False,False,False
154,Соколова Анастасия Викторовна,202311,75100.0,False,True,False
154,Соколова Анастасия Викторовна,202310,80100.0,False,False,False
154,Соколова Анастасия Викторовна,202309,57545.0,False,True,False
154,Соколова Анастасия Викторовна,202302,57545.0,False,False,False
154,Соколова Анастасия Викторовна,202402,82700.0,False,False,False
154,Соколова Анастасия Викторовна,202301,57545.0,False,False,False
154,Соколова Анастасия Викторовна,202401,75200.0,False,True,False
